ID,NIVEL 1,NIVEL 2,NIVEL 3,NIVEL 4,NIVEL 5,NIVEL 6,TIPO DE EMISSAO,GÁS,TERRITÓRIO,IBGE,MUNICIPIO,ATIVIDADE ECONÔMICA,PRODUTO,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
49,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200179,AC - Capixaba,SANEAMENTO,NA,0,0,"6,45","12,27","18,86","26,24","35,43","44,64","54,84","66,07","104,88","87,42","67,05","46,2","55,03","77,75","79,99","190,04","103,49","106,97","82,68","155,74","205,1","124,26","189,47","197,07","167,71","202,02","204,06","216,73"
50,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,NA,"10,56","16,41","46,4","79,46","127,41","181,29","229,44","295,61","355,21","435,12","699,96","548,38","412,58","278,47","344,71","455,69","460,1","816,27","418,14","416,35","345,42","647,54","806,59","486,48","703,85","703,91","595,54","708,52","722,92","757,86"
51,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200252,AC - Epitaciolândia,SANEAMENTO,NA,0,0,"7,58",13,"20,83","29,64","37,52","48,33","60,32","71,15","114,46","95,7","72,33","49,06","61,89","82,46","86,45","171,1","92,33","96,96","84,57","155,89","204,64","122,86","183,53","188,43","157,35","188,72","191,27","200,39"
52,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200302,AC - Feijó,SANEAMENTO,NA,"2,83","4,4","11,18","19,94","29,84","40,95","58,19","72,24","87,76","104,82","165,32","150,41","122,36","93,1","140,09","199,26","224,3","398,5","235,08","250,26","220,39","404,88","520,94","298,53","442,66","437,7","363,02","426,93","446,02","470,32"
53,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200328,AC - Jordão,SANEAMENTO,NA,0,0,"1,84","3,28","4,91","6,73","8,78","11,88","14,44","17,23","27,19","23,15","18,42","13,73","17,21","23,24","24,74","72,03","41,9","47,5","42,08","78,76","101,64","60,17","94,08","95,86","81,12","95,89","96,86","104,25"
54,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200336,AC - Mâncio Lima,SANEAMENTO,NA,"3,25","5,05","15,27","27,78","41,92","59,65","77,49","99,4","121,37","147,93","233,68","185,96","135,83","90,18","100,4","127,92","126,28","269,21","137,8","135,45","109,5","199,92","260,93","155,45","236,44",245,"208,33","248,1","252,05","262,88"
55,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200344,AC - Manoel Urbano,SANEAMENTO,NA,"0,85","1,32","3,51","7,51","11,04","14,99","20,54","25,52","32,28","38,38","60,32","50,09","38,83","27,03","33,47","44,21","46,23","91,04","50,67","52,92","46,28","85,24","110,8","66,21","98,7","100,58","83,83","99,65","104,69","109,18"
56,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,NA,0,0,"3,42","6,11","10,44","13,94","19,31","23,71","30,25","35,68","55,71","51,09","41,89","30,64","39,25","55,46","60,01","210,7","128,37","144,3","128,04","240,19","312,01","191,96","291,62","304,45","258,25","312,82","316,07","329,79"
57,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200385,AC - Plácido de Castro,SANEAMENTO,NA,"2,48","3,85","14,62","26,82","40,61","58,64","76,07","95,42","119,86","143,56","226,94","182,77","137,76","93,13","105,74","138,52","140,42","300,41","159,41","162,88","127,33","230,42","296,19","173,25","260,55","265,88","223,76","262,52","271,03","280,26"
58,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200807,AC - Porto Acre,SANEAMENTO,NA,0,0,"6,04","11,3","17,26","23,97","31,44","39,71","48,9","58,98","93,78","71,22","52,07","33,44","39,37","45,96","44,82","156,08","85,91","87,41","75,24","139,83","183,98","112,12","168,78","173,69","149,53","179,72","181,67","189,69"
59,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200393,AC - Porto Walter,SANEAMENTO,NA,"62,95","97,84","383,01","745,46","1115,49","1573,17","2039,11","2604,27","3229,57","3863,95","6179,89","4944,15","3684,41","2462,32","2935,09","3834,97","3826,81","7280,17","3849,4","3812,03","3360,35","6132,46","7920,36","4793,86","7232,5","7234,07","6218,04","7335,08","7541,6","7926,17"
60,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200401,AC - Rio Branco,SANEAMENTO,NA,0,0,"2,23","3,58","5,09","6,8","10,14","12,34","14,75","17,41","29,65","22,36","15,62","10,79","12,69","15,13","15,7","36,94","17,82","18,99","14,39","28,88","38,55","21,01","34,11","31,86","28,8","35,51","36,62","37,46"
61,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200427,AC - Rodrigues Alves,SANEAMENTO,NA,0,0,"2,47","4,96","7,43","10,58","13,66","17,54","21,83","26,06","41,81","35,33","27,29","19,33","24,09","34,09","35,89","82,15","44,64","47,14","41,28","77,92","102,3","63,63","97,26","100,33","87,39","106,87","104,93","112,17"
62,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,NA,0,0,0,0,0,0,"3,54","3,77",4,"4,25","6,03","9,99","11,56","10,7","14,59","23,74","28,88","64,07","40,04","46,31","44,39","79,4","104,03","60,21","86,91","87,48","77,53","85,29","90,28","98,72"
63,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200500,AC - Sena Madureira,SANEAMENTO,NA,"3,83","5,95","16,19","34,67","50,95","69,2","94,82","117,75",149,"177,16","278,39","228,81","175,94","117,58","142,72","184,63","191,55","406,92","226,98","229,55","205,36","376,9","497,24","297,02","441,74","438,87","378,03","455,3","461,9","483,88"
64,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200450,AC - Senador Guiomard,SANEAMENTO,NA,"4,41","6,85","21,5","42,18","61,48","87,5","116,56","148,87","179,34","218,38","349,71","278,15","202,66","135,58","173,51","222,46","217,23","478,03","258,76","262,85","220,64","408,71","526,28","316,38","474,49","480,95","403,11","488,42","498,4","519,47"
65,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200609,AC - Tarauacá,SANEAMENTO,NA,"1,97","3,06","4,93","10,57","15,06","22,1","27,83","36,45","43,59",54,"87,6","74,36","61,41","45,27","59,84","84,56","92,82","218,78","125,31","138,26","131,96","242,26","315,27","188,1","279,6","284,27","241,96","287,7","295,26","305,92"
66,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2 (t),AC,1200708,AC - Xapuri,SANEAMENTO,NA,0,0,"4,71","10,09","14,38","21,11","26,58","34,82","41,63","51,56","80,17","68,84","53,09","38,26","43,35","60,63","63,01","157,24","88,12","93,18","83,33","154,06","202,76","118,11","183,29","182,43","158,03","190,02","191,89","201,41"
67,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200013,AC - Acrelândia,SANEAMENTO,NA,0,0,"11,13","22,12","34,54","46,58","62,04","79,24","95,92","116,74","186,89","153,17","116,68","81,57","117,12","157,63","165,17","341,74","187,04","196,91","167,93","304,25","398,73","240,38","360,98","363,84","311,86","372,44","374,95","395,49"
68,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200054,AC - Assis Brasil,SANEAMENTO,NA,"0,68","1,05","2,1","3,74","5,6","7,68",10,"12,59","15,43","18,58","31,01","26,77","21,52","16,19","26,66","36,96","39,78","95,89","55,37","60,08","58,32","105,32","139,19","81,92","123,5","125,22","108,75","127,46","129,69","138,89"
69,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200104,AC - Brasiléia,SANEAMENTO,NA,"4,7","7,31","13,63","25,54","42,88","58,26","75,38","94,4","120,4","143,79","226,77","186,47","143,32","98,99","111,62","149,32","154,94","353,46","197,47","207,75","186,89","334,25","436,58","263,17","394,51","404,02","350,15","416,14","421,9","441,56"
70,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200138,AC - Bujari,SANEAMENTO,NA,0,0,7,"14,99","22,69","31,34","40,99","51,72","63,58","76,58","121,67","103,39","79,49","56,19","77,31","106,48","112,65","181,98","98,51","101,96","108,48","200,57","258,39","155,22","232,2","234,75","200,71","236,64","242,71","256,27"
71,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200179,AC - Capixaba,SANEAMENTO,NA,0,0,"9,38","17,87","27,45","38,2","51,58","64,98","79,82","96,18","152,66","127,26","97,6","67,25","80,1","113,18","116,44","276,63","150,65","155,71","120,35","226,7","298,55","180,88","275,8","286,86","244,13","294,07","297,03","315,48"
72,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,NA,"15,37","23,89","67,54","115,67","185,46","263,9","333,98","430,3","517,06","633,38","1018,89","798,25","600,57","405,35","501,77","663,32","669,74","1188,19","608,66","606,05","502,8","942,59","1174,1","708,14","1024,54","1024,63","866,89","1031,35","1052,3","1103,16"
73,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200252,AC - Epitaciolândia,SANEAMENTO,NA,0,0,"11,04","18,92","30,33","43,14","54,61","70,35","87,8","103,56","166,61","139,3","105,28","71,42","90,09","120,03","125,84","249,06","134,4","141,14","123,1","226,91","297,88","178,83","267,15","274,29","229,05","274,71","278,43","291,7"
74,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200302,AC - Feijó,SANEAMENTO,NA,"4,13","6,41","16,27","29,03","43,43","59,61","84,7","105,16","127,75","152,58","240,65","218,94","178,11","135,52","203,92","290,04","326,5","580,06","342,19","364,29","320,81","589,36","758,3","434,56","644,35","637,14","528,43","621,45","649,25","684,61"
75,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200328,AC - Jordão,SANEAMENTO,NA,0,0,"2,68","4,77","7,14","9,8","12,78","17,3","21,02","25,09","39,57","33,7","26,81","19,98","25,05","33,83","36,01","104,85","60,99","69,14","61,26","114,64","147,95","87,58","136,94","139,54","118,08","139,58",141,"151,76"
76,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200336,AC - Mâncio Lima,SANEAMENTO,NA,"4,73","7,35","22,22","40,44","61,02","86,82","112,8","144,69","176,66","215,33","340,15","270,69","197,72","131,27","146,14","186,2","183,82","391,87","200,58","197,17","159,39","291,01","379,82","226,28","344,16","356,63","303,26","361,14","366,89","382,65"
77,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200344,AC - Manoel Urbano,SANEAMENTO,NA,"1,23","1,92","5,1","10,94","16,07","21,82","29,9","37,14","46,98","55,87","87,8","72,92","56,52","39,34","48,71","64,35","67,29","132,53","73,76","77,03","67,36","124,07","161,29","96,38","143,67","146,4","122,02","145,06","152,39","158,92"
78,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,NA,0,0,"4,98","8,89","15,2","20,29","28,1","34,51","44,03","51,94","81,09","74,37","60,98","44,6","57,13","80,74","87,35","306,7","186,86","210,05","186,39","349,62","454,18","279,42","424,5","443,16","375,92","455,36","460,08","480,05"
79,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200385,AC - Plácido de Castro,SANEAMENTO,NA,"3,61","5,6","21,27","39,04","59,11","85,35","110,72","138,9","174,47","208,97","330,35","266,05","200,52","135,56","153,92","201,63","204,4","437,28","232,04","237,1","185,35","335,41","431,15","252,19","379,26","387,03","325,71","382,14","394,53","407,95"
80,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200807,AC - Porto Acre,SANEAMENTO,NA,0,0,"8,79","16,46","25,13","34,89","45,76","57,8","71,17","85,85","136,5","103,67","75,79","48,67","57,3","66,9","65,24","227,19","125,05","127,24","109,52","203,55","267,8","163,21","245,69","252,83","217,67","261,61","264,45","276,12"
81,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200393,AC - Porto Walter,SANEAMENTO,NA,"91,63","142,41","557,52","1085,13","1623,75","2289,96","2968,2","3790,87","4701,07","5624,5","8995,67","7196,87","5363,16","3584,25","4272,42","5582,31","5570,45","10597,28","5603,32","5548,92","4891,44","8926,62","11529,16","6978,12","10527,89","10530,16","9051,2","10677,21","10977,82","11537,62"
82,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200401,AC - Rio Branco,SANEAMENTO,NA,0,0,"3,24","5,21","7,42","9,89","14,76","17,96","21,47","25,34","43,15","32,55","22,74","15,7","18,47","22,02","22,86","53,77","25,93","27,64","20,95","42,04","56,12","30,58","49,65","46,38","41,92","51,69","53,3","54,53"
83,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,NA,0,0,"3,59","7,22","10,81","15,4","19,89","25,53","31,77","37,93","60,86","51,43","39,72","28,13","35,06","49,62","52,24","119,58","64,98","68,62","60,09","113,42","148,91","92,63","141,58","146,05","127,2","155,57","152,73","163,28"
84,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200435,AC - Santa Rosa do Purus,SANEAMENTO,NA,0,0,0,0,0,0,"5,15","5,48","5,83","6,19","8,78","14,54","16,83","15,57","21,24","34,56","42,04","93,26","58,28","67,4","64,62","115,58","151,43","87,64","126,51","127,34","112,86","124,16","131,41","143,71"
85,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200500,AC - Sena Madureira,SANEAMENTO,NA,"5,57","8,66","23,57","50,46","74,16","100,73","138,03","171,4","216,89","257,88","405,24","333,06","256,1","171,15","207,75","268,76","278,82","592,33","330,41","334,13","298,92","548,63","723,8","432,35","643,01","638,83","550,28","662,75","672,36","704,35"
86,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200450,AC - Senador Guiomard,SANEAMENTO,NA,"6,42","9,98","31,29","61,4","89,5","127,36","169,66","216,69","261,05","317,88","509,05","404,88",295,"197,36","252,56","323,82","316,2","695,84","376,66","382,62","321,17","594,94","766,07","460,54","690,68","700,09","586,78","710,96","725,5","756,16"
87,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200609,AC - Tarauacá,SANEAMENTO,NA,"2,87","4,46","7,18","15,38","21,92","32,17","40,51","53,06","63,45","78,61","127,51","108,24","89,39","65,9","87,11","123,09","135,12","318,47","182,4","201,26","192,08","352,64","458,91","273,81",407,"413,79","352,2","418,78","429,79","445,31"
88,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GTP-AR2,AC,1200708,AC - Xapuri,SANEAMENTO,NA,0,0,"6,86","14,68","20,93","30,72","38,69","50,69","60,6","75,05","116,7","100,21","77,27","55,69","63,11","88,26","91,72","228,88","128,27","135,63","121,3","224,26","295,14","171,92","266,81","265,55","230,03","276,6","279,32","293,18"
89,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200013,AC - Acrelândia,SANEAMENTO,NA,0,0,"16,38","32,55","50,83","68,55","91,31","116,61","141,17","171,8","275,04","225,41","171,71","120,04","172,36","231,98","243,08","502,93","275,26","289,78","247,14","447,76","586,8","353,76","531,24","535,45","458,96","548,11","551,8","582,03"
90,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200054,AC - Assis Brasil,SANEAMENTO,NA,1,"1,55","3,09","5,51","8,25","11,31","14,72","18,53","22,7","27,34","45,63","39,4","31,67","23,82","39,23","54,4","58,55","141,12","81,49","88,42","85,83",155,"204,83","120,56","181,75","184,28","160,04","187,57","190,87","204,4"
91,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200104,AC - Brasiléia,SANEAMENTO,NA,"6,92","10,76","20,06","37,58","63,11","85,74","110,94","138,92","177,18","211,62","333,73","274,42","210,91","145,67","164,27","219,75","228,03","520,18","290,61","305,74","275,04","491,9","642,5","387,29","580,58","594,59","515,3","612,42","620,9","649,83"
92,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200138,AC - Bujari,SANEAMENTO,NA,0,0,"10,3","22,07","33,4","46,12","60,33","76,11","93,57","112,7","179,06","152,15","116,99","82,7","113,77","156,7","165,78","267,81","144,97","150,05","159,65","295,17","380,26","228,43","341,72","345,47","295,39","348,26","357,18","377,15"
93,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200179,AC - Capixaba,SANEAMENTO,NA,0,0,"13,81","26,29","40,4","56,22","75,91","95,63","117,47","141,55","224,66","187,28","143,64","98,97","117,89","166,56","171,36","407,1","221,71","229,16","177,12","333,62","439,36","266,19","405,89","422,16","359,27","432,77","437,13","464,28"
94,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200203,AC - Cruzeiro do Sul,SANEAMENTO,NA,"22,62","35,16","99,39","170,23","272,94","388,37","491,51","633,25","760,93","932,12","1499,46","1174,75","883,84","596,54","738,43","976,19","985,64","1748,62","895,74","891,91","739,96","1387,18","1727,88","1042,15","1507,79","1507,92","1275,77","1517,8","1548,64","1623,49"
95,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200252,AC - Epitaciolândia,SANEAMENTO,NA,0,0,"16,25","27,84","44,63","63,49","80,37","103,54","129,22","152,41","245,2","205,01","154,94","105,11","132,59","176,64","185,19","366,53","197,79","207,7","181,17","333,94","438,38","263,18","393,15","403,66","337,08","404,27","409,75","429,28"
96,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200302,AC - Feijó,SANEAMENTO,NA,"6,07","9,43","23,95","42,72","63,92","87,72","124,64","154,76","188,01","224,55","354,16","322,21","262,11","199,44","300,1","426,85","480,5","853,66","503,59","536,11","472,12","867,34","1115,97","639,52","948,27","937,65","777,67","914,57","955,48","1007,52"
97,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200328,AC - Jordão,SANEAMENTO,NA,0,0,"3,94","7,02","10,51","14,42","18,8","25,46","30,94","36,92","58,24","49,6","39,46","29,41","36,86","49,79","52,99","154,3","89,76","101,76","90,15","168,72","217,74","128,9","201,54","205,36","173,77","205,42","207,5","223,33"
98,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200336,AC - Mâncio Lima,SANEAMENTO,NA,"6,96","10,82","32,7","59,51","89,8","127,78","166,01","212,93","259,99","316,89","500,59","398,36","290,97","193,18","215,07","274,03","270,53","576,7","295,19","290,17","234,56","428,26","558,97","333,01","506,5","524,84","446,29","531,48","539,94","563,14"
99,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200344,AC - Manoel Urbano,SANEAMENTO,NA,"1,82","2,82","7,51","16,1","23,65","32,12",44,"54,66","69,14","82,22","129,21","107,31","83,18","57,9","71,69","94,71","99,03","195,04","108,55","113,36","99,13","182,59","237,36","141,84","211,44","215,45","179,58","213,48","224,26","233,88"
100,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200351,AC - Marechal Thaumaturgo,SANEAMENTO,NA,0,0,"7,33","13,09","22,37","29,86","41,36","50,78","64,79","76,44","119,33","109,45","89,74","65,63","84,07","118,82","128,55","451,36","274,99","309,13","274,3","514,53","668,4","411,21","624,72","652,19","553,23","670,14","677,09","706,48"
101,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200385,AC - Plácido de Castro,SANEAMENTO,NA,"5,31","8,25","31,31","57,45","86,99","125,61","162,95","204,41","256,76","307,53","486,16","391,53","295,1","199,5","226,52","296,73","300,81","643,53","341,49","348,93","272,77","493,61","634,51","371,14","558,15","569,58","479,34","562,38","580,61","600,37"
102,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200807,AC - Porto Acre,SANEAMENTO,NA,0,0,"12,93","24,22","36,98","51,35","67,35","85,06","104,74","126,34","200,89","152,57","111,54","71,63","84,33","98,45","96,01","334,35","184,03","187,25","161,18","299,55","394,12","240,18","361,57","372,09","320,33","385,01","389,18","406,36"
103,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200393,AC - Porto Walter,SANEAMENTO,NA,"134,85","209,59","820,49","1596,94","2389,61","3370,06","4368,2","5578,89","6918,41","8277,38","13238,63","10591,4","7892,77","5274,82","6287,58","8215,3","8197,84","15595,65","8246,22","8166,16","7198,57","13137,01","16967,08","10269,46","15493,54","15496,88","13320,34","15713,29","16155,69","16979,52"
104,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200401,AC - Rio Branco,SANEAMENTO,NA,0,0,"4,77","7,66","10,91","14,56","21,72","26,42","31,6","37,29","63,51","47,91","33,46","23,11","27,19","32,41","33,64","79,12","38,17","40,68","30,83","61,87","82,59","45,01","73,06","68,26","61,7","76,07","78,45","80,25"
105,Resíduos ,Resíduos Sólidos,Incineração ou queima a céu aberto,Queima de Resíduos a Céu Aberto,Resíduos Sólidos Urbanos,NA,Emissão,CO2e (t) GWP-AR2,AC,1200427,AC - Rodrigues Alves,SANEAMENTO,NA,0,0,"5,29","10,63","15,91","22,66","29,27","37,57","46,75","55,82","89,56","75,69","58,46","41,4","51,6","73,03","76,88","175,98","95,63","100,98","88,43","166,92","219,14","136,32","208,36","214,94","187,2","228,94","224,77","240,29"
